brand,tier,year,season,dispersion_mean,dispersion_std,lab_entropy_mean,mean_L,saturation_mean,saturation_std,value_mean,hue_conc_mean,hue_mean,n_images,ARI_raw,ARI
Tommy Hilfiger,Fast Fashion,2015,Spring,26.55716190338135,5.894400457362749,2.5423193530305213,21.75461416244507,0.4835371815923911,0.25200669396744624,0.28951137946723027,0.5653304495134361,0.5869587219705805,30,2.8095839219454786,1.5876928645914683
Tommy Hilfiger,Fast Fashion,2016,Fall,28.542099698384604,8.2286199056559,2.2487555185572785,33.999812316894534,0.3083812684146066,0.1840388665162935,0.39491713139023626,0.6511736608047541,0.496946616402509,30,0.8072990662169206,0.456203837519267
Tommy Hilfiger,Fast Fashion,2016,Pre-Fall,29.429761341639928,5.681633512716181,2.3608515610879475,27.257686104093278,0.48377983665931973,0.25488363314432744,0.3384327810909932,0.5272204427183727,0.5141339243742238,28,2.5748047219682766,1.455019390185983
Tommy Hilfiger,Fast Fashion,2016,Resort,32.799337296258834,3.6819773669074656,2.5126032673409995,45.29955128261021,0.47276119531513683,0.253195645394611,0.5367410023351245,0.6132330071916725,0.30375271797573766,21,1.6399787527121108,0.9267502363693987
Tommy Hilfiger,Fast Fashion,2016,Spring,33.22600917816162,7.682561912990016,2.6400957084897736,40.99063533147176,0.4134430833606049,0.2602914679047783,0.4826653721260217,0.5115175262612427,0.350467349396095,30,2.0181732683928346,1.1404675520487
Tommy Hilfiger,Fast Fashion,2017,Fall,27.396689546519312,6.450210173338019,1.9909117982438378,21.20719498601453,0.49199964594510226,0.2139307145405653,0.29983503232649045,0.6379402328358527,0.6384620825000316,29,2.0275771396159024,1.1457816696031824
Tommy Hilfiger,Fast Fashion,2017,Pre-Fall,29.95055000305176,4.06125364507444,2.2930036034686996,32.86263404846191,0.4241742210125923,0.24044224568991016,0.40958683918539435,0.6376059749124129,0.4469300461144931,25,1.748945924482352,0.9883274684082721
Tommy Hilfiger,Fast Fashion,2017,Spring,31.098985290527345,7.043646127158396,1.6874988608840327,38.39395736694336,0.4188649657890573,0.2602888304937958,0.4650845576708391,0.7419529617017823,0.6074870229045534,25,1.0330774475475113,0.5837909589494653
Tommy Hilfiger,Fast Fashion,2018,Fall,27.93153330485026,5.883793658819728,2.343852898840609,21.51211477915446,0.35419593164908386,0.25839461495521093,0.29090092026730996,0.7089582046426551,0.39922487308695753,30,2.1823142647469314,1.2332234532562636
Tommy Hilfiger,Fast Fashion,2019,Spring,39.400645637512206,8.468680464710125,2.556485596752655,52.27862790425618,0.401593012469386,0.29408962419415574,0.6262206606286889,0.38529129743511387,0.5032271865245342,30,1.9043144339863785,1.0761260466941787
Tommy Hilfiger,Fast Fashion,2020,Fall,24.95067413330078,5.881441626727551,2.5437656665566144,25.32179504394531,0.4727974717497081,0.27345955870625677,0.2957581262419,0.6761830909716933,0.2746260834938567,25,2.6292910634814795,1.485809563407897
Tommy Hilfiger,Fast Fashion,2020,Spring,29.52416573251997,6.000656318514838,2.2837209488928045,52.051068033490864,0.16781309188799262,0.15609722509645477,0.5460865643432896,0.6658983492878129,0.3322019830984645,28,-0.7472945574398273,-0.4222953538877338
Tommy Hilfiger,Fast Fashion,2021,Fall,20.542543002537318,5.948132111690039,2.0508035582248305,28.065490768069314,0.29668140094124135,0.1896839518018512,0.33497180934055215,0.7042439693665278,0.441249417994382,21,0.5662973575553903,0.320014030121982
Tommy Hilfiger,Fast Fashion,2022,Spring,24.214691225687663,5.263668128262948,1.741701774553582,44.48153409957886,0.3736927277377496,0.15637722161600268,0.5006943915508687,0.9155598413876186,0.20121994538151966,30,-0.7070676358536498,-0.3995631635915175
Tommy Hilfiger,Fast Fashion,2023,Spring,27.12778771718343,4.757536555649342,2.4763102878914203,49.82466354370117,0.18608378736174971,0.1393751998720383,0.516509814668695,0.5724985482867236,0.44479191728091483,30,-0.5259558832200335,-0.2972171061899163
Tory Burch,Fast Fashion,2006,Fall,26.068276988135445,6.229002677242421,2.777746594920951,21.019263373480904,0.40532788245224705,0.26493405490763855,0.2427451067390955,0.4542997315246093,0.40672803662440526,18,3.1083032697178714,1.7564988480216543
Tory Burch,Fast Fashion,2007,Fall,31.494534368100375,5.3389433184852155,2.4295096028823067,35.460171326347016,0.4013122835362573,0.28484561336223796,0.4096197893635329,0.5797638062153113,0.43277144134726436,23,2.211204699283351,1.2495494068646038
Tory Burch,Fast Fashion,2007,Spring,30.229546970791286,8.365408551542568,2.1529823050723493,56.15710078345405,0.24692403786246558,0.2144119337558382,0.6002061101698524,0.6544505562616463,0.22060247818447853,18,-0.3386369679695583,-0.1913633878428034
Tory Burch,Fast Fashion,2008,Fall,27.994597361637997,4.449962310920149,2.6493225592699456,42.610820696904106,0.259915015228415,0.2206557509800437,0.4510455551867087,0.6584477710152026,0.324530370850698,26,0.8361119028228223,0.4724859406201965
Tory Burch,Fast Fashion,2008,Pre-Fall,24.803765949450042,3.2987545995416543,2.073347262804027,48.53953241047106,0.2752768328201124,0.16018245535430334,0.518291446232482,0.7763324099970618,0.20137484321968727,19,-0.7025469325199296,-0.3970085189803281
Tory Burch,Fast Fashion,2008,Resort,24.589138439723424,6.235817483275152,2.2625718567284294,50.73827997843424,0.2791674652369249,0.17352524116692966,0.5720175734221757,0.7598522490982029,0.6346946731389034,21,-0.6312884924578311,-0.3567404508351445
Tory Burch,Fast Fashion,2008,Spring,33.97464353388006,7.126038764188617,2.62249379054176,57.39634123715487,0.3293291762100363,0.28260956088849554,0.6117394044198181,0.591036101594408,0.30517522406311365,22,1.0351795346746635,0.5849788461332082
Tory Burch,Fast Fashion,2009,Fall,24.476867807322535,7.959975612272859,2.1763314914314797,23.977536859183477,0.26778084721968604,0.2563580796505197,0.2690152855081291,0.5459662505319044,0.3730003488420284,29,1.7805672112661284,1.0061966236962332
Tory Burch,Fast Fashion,2009,Pre-Fall,29.86636984348297,5.822421577855388,2.291164426073352,48.10600781440735,0.3659972716719494,0.21006461945972263,0.5339068818643573,0.6537382068007312,0.31113458548067136,16,0.5146309013334477,0.290817371057424
Tory Burch,Fast Fashion,2009,Resort,32.728169565615445,7.562191842388556,2.2450469308539938,50.09044738437819,0.4237347266409627,0.21249046549699346,0.5942141557397401,0.7156331551329802,0.31327806535683084,23,0.5185259744189123,0.29301847268551573
Tory Burch,Fast Fashion,2009,Spring,27.74327168097863,5.67936577509679,2.2347655011692633,51.26121000143198,0.2800286549535723,0.18240456711506392,0.5614769338316355,0.6998475290903817,0.24004415884664135,26,-0.34975805203524907,-0.1976479005351286
Tory Burch,Fast Fashion,2010,Fall,28.13580397901864,7.652602634959779,2.3519310872102706,29.32730849035855,0.3648749513818786,0.2576526489299054,0.3561909505103811,0.629702084448668,0.3203020812877381,29,1.9191422066190125,1.0845052051249815
Tory Burch,Fast Fashion,2010,Pre-Fall,30.628545200123508,4.337706515813821,2.202088095363476,35.915040745454675,0.3533467896912137,0.22231253096305614,0.39906482968238344,0.5660678534484926,0.3014036104668151,17,1.3579651470566796,0.767384649913879
Tory Burch,Fast Fashion,2010,Resort,25.17204737663269,4.870473515821849,2.176804099140491,47.39850890636444,0.21653668226499573,0.1335016266989503,0.515409328724898,0.7372269160679078,0.41651496851776026,16,-0.925035697816866,-0.5227366819138312
Tory Burch,Fast Fashion,2010,Spring,30.52351372582572,5.301523744976554,2.3562627019719278,50.462017331804546,0.28665084797606266,0.22881270407649074,0.5515669582630508,0.5567306737686879,0.34954473143298365,28,0.49261643479448325,0.2783770195987286
Tory Burch,Fast Fashion,2011,Fall,30.0960069853684,4.9626200535479805,2.273995790559138,32.46434810243804,0.4551918578375259,0.30134789604421897,0.38564220115799325,0.7432116804627819,0.2739739707546421,29,2.290762437722006,1.2945073996319536
Tory Burch,Fast Fashion,2011,Pre-Fall,28.25576051076253,4.833107537389087,2.1454677588950006,51.50381088256836,0.288126508018985,0.19229153887188863,0.5663019744425806,0.7026083519154702,0.26273375185679954,18,-0.3137978095195166,-0.17732680601104228
Tory Burch,Fast Fashion,2011,Resort,40.568030324475515,6.010529686585069,2.5441207171912574,40.88701517828579,0.5764705075600088,0.33612309182830596,0.5251313144485626,0.5852122429383516,0.3711636257722918,29,3.2198766409408957,1.8195488405794664
Tory Burch,Fast Fashion,2011,Spring,27.99251677195231,5.5732369002783795,1.8416517869049518,57.308755493164064,0.3586793363718315,0.21779235062031457,0.6588183224317928,0.8862256224427261,0.2467596018326779,30,-0.766788043167879,-0.4333111017907231
Tory Burch,Fast Fashion,2012,Fall,23.112817205231764,5.029919839010906,2.2733126132222763,28.986324376073377,0.355771888989891,0.20535019235118646,0.3455551147236135,0.6980178605413834,0.48272225230128973,29,1.1302522555844456,0.638704338874936
Tory Burch,Fast Fashion,2012,Resort,34.88632024567703,6.841784398270464,2.360304864844895,55.77946636594575,0.4691528277892362,0.2645210140199483,0.6836181294208971,0.7020306613907725,0.3961716413869169,29,0.8885624958052258,0.5021257145281031
Tory Burch,Fast Fashion,2012,Spring,26.42016347249349,7.269644065364243,2.570014688869135,71.46005083719889,0.23573602546090255,0.18117705845883286,0.7692227583718175,0.5831290736081075,0.4280617457167245,30,-1.3026591144553232,-0.7361312701361239
Tory Burch,Fast Fashion,2013,Fall,22.715609327952066,8.493825970909196,2.304008050319237,26.299844280878702,0.29242864451756084,0.20352747620642997,0.30184758825323854,0.6396447019827805,0.4909350565920894,30,1.1826810326897217,0.6683317846540476
Tory Burch,Fast Fashion,2013,Pre-Fall,23.08405320784625,6.185613759031956,2.363472077858376,32.46059445773854,0.372702810478068,0.2204631295053135,0.3714071624826859,0.6953464357923319,0.5632666865962502,17,1.2122740950370094,0.685054792485636
Tory Burch,Fast Fashion,2013,Resort,28.671110153198242,4.247639053704125,2.4511011993703464,56.72601496378581,0.30245606719298906,0.2225136557900978,0.6107315143244961,0.6274325132138358,0.3583300372395354,30,0.05949181451509817,0.03361876065329131
Tory Burch,Fast Fashion,2013,Spring,29.106980069478354,5.505382068809899,2.326067941023514,57.38416760762532,0.3370393336935279,0.25190347972418625,0.6352543867681797,0.6944448222146575,0.3256967119768766,30,0.1665402727428945,0.0941117297247054
Tory Burch,Fast Fashion,2014,Fall,21.930430786950247,6.431643024556987,2.440826118171967,29.96700825010027,0.2911838850336748,0.17791236759876275,0.3502579915053211,0.6611215648334277,0.4929517404173093,28,0.7796417245169397,0.440574703351877
Tory Burch,Fast Fashion,2014,Pre-Fall,26.838293446434868,8.355412733602584,2.276056632072903,29.56422405772739,0.35111423510468254,0.20092847570271755,0.3517163489704641,0.7339699466980327,0.5567594254072756,18,1.1742875355706404,0.6635886284233888
Tory Burch,Fast Fashion,2014,Resort,25.55951189994812,3.5701598559674688,2.3564087834606293,52.911061922709145,0.31261653588277594,0.19553585832943998,0.5596029531260331,0.6086363610626636,0.25137342134605084,24,-0.07337968087806676,-0.04146677905795847
Tory Burch,Fast Fashion,2014,Spring,28.05203285217285,4.9978322024449575,2.7057868529265976,69.01811167399089,0.15370568294261266,0.17971885778854604,0.7040771329320656,0.5942934480913001,0.30743015970705695,30,-1.1623971289947133,-0.6568693724046476
Tory Burch,Fast Fashion,2015,Fall,29.344223403930663,4.168155033965269,2.2855763734232912,37.31472078959147,0.4183721646804983,0.23730233214917468,0.44510197145538405,0.672385120732335,0.32776951661195297,30,1.406203635559497,0.7946441680924881
Tory Burch,Fast Fashion,2015,Pre-Fall,27.495200276374817,6.484594131525636,2.5284383674754323,35.61204552650452,0.3521020886107193,0.2329473351631974,0.39879772234378225,0.6579944319864676,0.3634603239604039,24,1.4581931099611638,0.8240233643843827
Tory Burch,Fast Fashion,2015,Resort,26.18193634696629,2.906082948210127,2.355433314976934,73.69119594408119,0.18622527676172873,0.20304971153969734,0.76536267505246,0.6503905415311444,0.2797192070987885,23,-1.5967417915679532,-0.9023170759434009
Tory Burch,Fast Fashion,2015,Spring,32.068809509277344,4.720186564359169,2.4851730068943882,50.44634364446004,0.30342976288519174,0.2676467620666453,0.5503260233524565,0.6151986378212541,0.37399561983649615,30,0.9712154468421933,0.5488328086190863
Tory Burch,Fast Fashion,2016,Fall,29.63768657048543,7.689842628223559,2.2347291511926506,39.65213492711385,0.4131147407124129,0.22881443652445146,0.48245648277460906,0.6241974896034814,0.5844319045431912,30,1.1807997142523572,0.6672686536204105
Tory Burch,Fast Fashion,2016,Pre-Fall,29.57636359642292,4.174368805693558,2.2989014783140793,39.56854142813847,0.4767078293486145,0.2466604930008589,0.4850112410085918,0.6856999469600836,0.36936838014687184,29,1.5026490571002002,0.8491453724902767
Tory Burch,Fast Fashion,2016,Resort,28.65055777231852,4.095179157820972,2.2724986495533415,55.07707169850667,0.31067493241950866,0.21600701213169055,0.6065396202073122,0.7331180137200415,0.2386720541030401,30,-0.17655348476954158,-0.0997701851145485
Tory Burch,Fast Fashion,2016,Spring,33.199886322021484,8.473629301630991,2.287233250996168,67.38172189120588,0.3650900889268016,0.2645954369443975,0.7643732445644664,0.6303172930953325,0.33827140533055,29,-0.04710435533910685,-0.026618620742709476
Tory Burch,Fast Fashion,2017,Fall,33.193963050842285,7.582541517803918,2.237645223510439,45.38949515024821,0.3652537979679803,0.25990386172149,0.5206787028427546,0.7404657014261666,0.3636122355741953,30,1.038783389868424,0.5870153808426581
Tory Burch,Fast Fashion,2017,Resort,28.206576307614643,6.76325999573601,1.7876475948385648,46.80173889795939,0.26857021647175616,0.14442120258792404,0.5244898794716767,0.8090738724496958,0.32924025186781847,24,-0.9319611804938415,-0.5266502647558314
Tory Burch,Fast Fashion,2017,Spring,34.06089841908422,4.623973163864266,2.667496150286305,64.2778351224702,0.2379170236565365,0.2182858470646604,0.6948400337967764,0.5478057978824091,0.4205607850909843,29,-0.11862901373574469,-0.06703712858356116
Tory Burch,Fast Fashion,2018,Fall,30.433226618273505,6.5328752819636104,2.2271992656768855,43.15640041745942,0.3478703401036047,0.21719581245148195,0.49882678427438026,0.6600801510338524,0.3377124241611775,29,0.7185844402343952,0.406071297409974
Tory Burch,Fast Fashion,2019,Fall,27.946246476008973,7.238947474944742,2.5657189355713483,41.941533976587756,0.24262088781412172,0.20620506034333327,0.4510888517388817,0.5531614080529796,0.34870461420942866,29,0.7370452361615335,0.41650347341271154
Tory Burch,Fast Fashion,2019,Pre-Fall,21.532931963602703,4.6753177080145765,2.0762505415300376,25.465303262074787,0.5718067644089461,0.2049727091302759,0.3172310594767332,0.8265277132988157,0.1535495889660475,24,1.6222714569105334,0.9167438624804466
Tory Burch,Fast Fashion,2019,Resort,22.643365403880242,4.001911227560604,2.3415019919341487,50.36226231118907,0.29583659858422595,0.2210881460873702,0.5277585808113218,0.6655023477852974,0.2897108801050193,23,0.02987407695400949,0.016881808884816697
Tory Burch,Fast Fashion,2019,Spring,31.178358607821995,6.025572238203609,2.4600314065513733,56.48373271800853,0.2346306250553095,0.23310841697129292,0.6010855567693987,0.5231666559728492,0.3733966017804557,27,0.20468194355109487,0.11566554704006216
Tory Burch,Fast Fashion,2020,Fall,29.04859289629706,8.730362657732856,2.354869474771425,42.077258636211525,0.277712378337337,0.21932457125074833,0.45627343875834525,0.6561301476200545,0.418364062482178,29,0.7003987873983366,0.3957946044732652
Tory Burch,Fast Fashion,2020,Pre-Fall,23.925730878656562,3.7009332730159326,1.8410782283763967,44.70817435871471,0.42384522844089023,0.19835538854225512,0.5001561586985533,0.961444705040756,0.11512688542855899,22,-0.1955204342883806,-0.11048838796975108
Tory Burch,Fast Fashion,2020,Resort,23.0640393892924,5.428867195152405,1.5637098992244616,32.124109625816345,0.6581704020500183,0.15994804042081034,0.39752746125062305,0.9767317349712054,0.0974536106611291,24,0.6086383026014509,0.34394085281078096
Tory Burch,Fast Fashion,2020,Spring,30.478286743164062,9.456306624249532,2.495124400637884,61.55919761657715,0.23278897403472412,0.19205567665234485,0.6592828862897121,0.5636297110917254,0.4625932971682865,30,-0.49257029153226023,-0.2783509440906763
Tory Burch,Fast Fashion,2021,Fall,25.10546244893755,4.4744419262742054,2.338788269606745,33.58766726085118,0.3358948362872803,0.18709359998460182,0.3697053308667881,0.5887912046721285,0.37225871555427353,28,0.9915859559931408,0.5603441615188636
Tory Burch,Fast Fashion,2021,Pre-Fall,25.94516830444336,6.135501621531686,2.295826710050092,49.69784293174744,0.22271473382548423,0.15292508799161106,0.5261482456684579,0.6310297404245593,0.3701225070786895,20,-0.5858892799697184,-0.3310854044909381
Tory Burch,Fast Fashion,2021,Spring,26.860279214793238,5.461307196473736,2.4089357036158137,46.4491873445182,0.28716285264090596,0.20314611653464287,0.4930869611847889,0.6267590730532934,0.26455021663353745,29,0.3519376648566874,0.19887959740566505
Tory Burch,Fast Fashion,2022,Fall,30.08123664855957,7.402865949999945,2.543240948281097,29.729209915796915,0.4261394496526569,0.24409064315152734,0.36203347231453903,0.5433479024713205,0.4508795568542089,30,2.320652954922746,1.3113984988825864
Tory Burch,Fast Fashion,2022,Pre-Fall,26.988094693138486,5.44874325508286,2.299828645851095,37.42205606188093,0.44951257638748554,0.2119092771881553,0.4366547240659239,0.7336181910316861,0.32204473315172694,21,1.1514168900023882,0.6506644511124045
Tory Burch,Fast Fashion,2022,Resort,25.15185891257392,7.649131796876727,2.367255326905521,36.0194345580207,0.2456570832081553,0.16072890544623025,0.387981706609639,0.6009540877181264,0.4892949722777638,18,0.3758953952640398,0.21241808519471125
Tory Burch,Fast Fashion,2022,Spring,35.201755918305494,7.7652338451667395,2.1275730760984435,42.709253738666405,0.4397142777017735,0.2613473917259031,0.5047340168125992,0.715864542354788,0.4851557282313287,29,1.4435600739042858,0.8157542513839326
Tory Burch,Fast Fashion,2023,Fall,22.52885111172994,9.223366049655272,2.0263510129281497,36.20732494990031,0.33880004529322805,0.180300015867808,0.4187984432803777,0.6673952201373304,0.38921167393534756,30,0.27849422747731284,0.15737678961711515
Tory Burch,Fast Fashion,2023,Resort,32.338149422093444,9.229642773664938,2.147127605730035,34.63852199755217,0.4262478224024373,0.23323881954346448,0.43159546512590813,0.6906803088900023,0.3601164288285899,19,1.5156463080449625,0.856490105076166
Tory Burch,Fast Fashion,2023,Spring,24.596084435780842,6.416581290398484,2.3208136853527583,46.99295377731323,0.2377030652301075,0.17708787941308018,0.497248898128327,0.5979639324726944,0.3470294262801452,30,-0.18606107298760566,-0.10514291303179887
Vanessa Bruno,Fast Fashion,2009,Fall,18.552791924312196,5.592886948133509,1.8913831674327803,15.833578043970569,0.2471973249902306,0.21465955258262703,0.1908641016596671,0.7372813490466075,0.1766509752340839,29,1.0981019536094214,0.6205362376690958
Vanessa Bruno,Fast Fashion,2010,Fall,23.743547503153483,7.6239181010487,2.2647748481415113,29.05423069000244,0.2516984505192376,0.2259260507333349,0.32598066174735624,0.5832437917147171,0.2805948669667006,30,1.1720938950337492,0.6623490045058769
Vanessa Bruno,Fast Fashion,2010,Spring,26.252915064493816,8.365826049882264,2.2510846673083176,50.25105272928874,0.24192574619014434,0.18207681151445962,0.5541291589764568,0.627990005985408,0.48991200683723435,30,-0.396223731360613,-0.22390560614663843
Vanessa Bruno,Fast Fashion,2011,Fall,23.447468724744073,5.888154816543024,2.5062835004727813,52.5769839780084,0.14411917122527312,0.15422158274308975,0.5347434835058862,0.565094759704807,0.3255751590617001,29,-0.8024961210927578,-0.4534896983746433
Vanessa Bruno,Fast Fashion,2011,Spring,31.36034615834554,5.011515470677997,2.61261551061409,54.03313579559326,0.39171862736251206,0.27038184586738584,0.6060972660500246,0.4918130453509082,0.3982491561210792,30,1.2383767216753914,0.6998053588371681
Vanessa Bruno,Fast Fashion,2012,Fall,20.771999486287434,8.784487356244,2.2528210999338127,21.716719754536946,0.18665189842227842,0.19933935521721258,0.23666039724859095,0.5798649533280583,0.4809108057262842,30,1.0582539292663584,0.5980181617990789
Vanessa Bruno,Fast Fashion,2012,Spring,18.458854707082114,5.057348640219297,2.201422635039158,71.55967280069987,0.18973934392038108,0.13398950035843873,0.7431840578017755,0.6461482653522727,0.3656399532275119,30,-2.495784985438425,-1.4103654217209762
Vanessa Bruno,Fast Fashion,2013,Fall,25.5580488402268,8.554551336856173,2.158355711784,36.27905378670528,0.1685207920920039,0.18565069840811432,0.3786509865183254,0.4773565056514825,0.45666931771549624,29,0.3479451422091691,0.19662342713444733
Vanessa Bruno,Fast Fashion,2013,Spring,26.352265785480366,7.755043197867268,1.864128418823071,56.819308774224645,0.2547658464772113,0.19315000095498894,0.6244159654809548,0.7550930532057999,0.2157685392586482,29,-1.0964711146348973,-0.6196146523115897
Vanessa Bruno,Fast Fashion,2014,Fall,19.42358345820986,6.071661906257779,2.1442111457800648,32.5707148354629,0.2716750796489289,0.18895298112291561,0.35637322634403945,0.7451205990809645,0.4916635630743514,29,0.2681332693323886,0.15152182326834834
Vanessa Bruno,Fast Fashion,2014,Resort,26.899992796090935,7.2444209624299996,1.731977783152837,42.40025788087111,0.22417806952260433,0.14841456047068863,0.46913847578180806,0.7701303285727694,0.4538041882002592,26,-0.8229082565860305,-0.4650245742758773
Vanessa Bruno,Fast Fashion,2014,Spring,33.07460923030459,9.18118597858351,2.4511974639611602,53.66740463519918,0.46640482454037224,0.25870466603807746,0.6334193416042574,0.5981700553011083,0.36968705265963014,29,1.1429958192559835,0.6459057130544827
Vanessa Bruno,Fast Fashion,2015,Fall,25.337347525137442,10.909776355584581,1.669800801972595,32.93929772906833,0.3849697882710025,0.18215773248707937,0.3866936939352502,0.7123088925913093,0.6230714763241509,27,0.415071372311925,0.23455638785813795
Vanessa Bruno,Fast Fashion,2015,Spring,21.682918051014777,6.691546107405395,2.0442931524352312,61.89216796211574,0.18382214531808602,0.14354710565544962,0.647647414265322,0.6705181896654319,0.4202673001154123,23,-1.907287778251999,-1.0778062803535566
Vanessa Bruno,Fast Fashion,2016,Fall,23.147319285074868,6.455999663732498,1.9022224705436703,30.313349723815918,0.4307986393265736,0.1845258800250532,0.37783242567957687,0.7236618051754781,0.609107990339088,30,0.7526955468869346,0.42534744723861273
Vanessa Bruno,Fast Fashion,2016,Spring,29.04867353439331,7.939993517169324,1.9089301007807395,49.03405609130859,0.34891018930580464,0.2136098054797427,0.5690766200040778,0.8281210256280472,0.3545270990090134,30,-0.18117713826894952,-0.10238300675408514
Vanessa Bruno,Fast Fashion,2017,Fall,25.503675746917725,6.670716727051976,2.353338214948862,27.871405506134032,0.42971368973571805,0.223204411614501,0.3412329474496655,0.7159941350816755,0.3556749875681785,30,1.7089430107746975,0.9657218647242459
Vanessa Bruno,Fast Fashion,2017,Spring,28.014453887939453,7.019621884266235,1.9621494506838044,62.509002344948904,0.40088686664884776,0.2090861361301896,0.7420762057940676,0.7825655513049972,0.293697255548572,28,-0.8590086886039286,-0.48542488973746273
Vanessa Bruno,Fast Fashion,2018,Fall,24.25832778009875,5.206687317819992,1.7113803385181094,27.878590781113196,0.5905097407531635,0.1984341139164462,0.36173036750582654,0.9684478380470706,0.11445479410691664,29,1.1046393696133905,0.6242305244498875
Vanessa Bruno,Fast Fashion,2019,Fall,25.408876010349818,7.199534496682911,1.8711687624604967,37.36239344733102,0.29564080765830086,0.1513651685926003,0.4302767644620368,0.9305927629521126,0.22236564606650996,28,-0.46553774288923866,-0.2630748798104793
Vanessa Bruno,Fast Fashion,2019,Spring,24.645574832784718,4.954173191377583,1.6419847530199518,55.58056541969036,0.5155131599702711,0.21105143214102157,0.6504630298645332,0.8475667638415675,0.252266640866946,29,-0.5080412211303877,-0.28709354983371294
Vanessa Bruno,Fast Fashion,2020,Fall,27.60211799762867,4.961933666979118,2.2863992236566415,44.58966562483046,0.3592442697678796,0.2174837376472436,0.5148197664749566,0.7553256046092146,0.3087298891369115,27,0.4789565926531087,0.2706578574374187
Vanessa Bruno,Fast Fashion,2020,Spring,30.201430247380184,5.958330548743353,1.9064800379250064,62.073841681847206,0.5015154808112062,0.25177605063269193,0.7250618427520474,0.8465938985550434,0.21743803953263868,26,-0.14676470262987795,-0.08293657623794863
